loss,accuracy
108.1324691772461,13810.0771484375
108.12568664550781,13800.2509765625
107.99472045898438,13790.7216796875
107.88262176513672,13781.2451171875
107.88618469238281,13771.9736328125
107.8739242553711,13762.6728515625
107.76095581054688,13753.1123046875
107.71481323242188,13743.4931640625
107.53276062011719,13733.978515625
107.54633331298828,13724.49609375
107.43789672851562,13714.99609375
107.37419891357422,13705.576171875
107.25459289550781,13696.09765625
107.15848541259766,13686.9638671875
107.0823974609375,13677.767578125
107.07173919677734,13668.5517578125
106.93113708496094,13659.60546875
106.94366455078125,13650.5478515625
106.85099792480469,13641.5693359375
106.79283905029297,13632.4453125
106.72138214111328,13623.26171875
106.63290405273438,13614.251953125
106.62998962402344,13605.201171875
106.4720687866211,13596.4189453125
106.43213653564453,13587.263671875
106.31624603271484,13578.234375
106.27983093261719,13569.232421875
106.17780303955078,13560.509765625
106.1764144897461,13551.6884765625
106.06172943115234,13542.896484375
105.9955825805664,13534.125
105.94843292236328,13525.322265625
105.86071014404297,13516.5283203125
105.82164764404297,13507.8583984375
105.75836181640625,13499.1650390625
105.69132232666016,13490.568359375
105.64704895019531,13482.017578125
105.5764389038086,13473.671875
105.5354232788086,13465.3349609375
105.4276351928711,13457.1826171875
105.35478973388672,13449.0341796875
105.29182434082031,13441.0185546875
105.18806457519531,13432.8369140625
105.1866226196289,13424.4658203125
105.0862808227539,13416.244140625
105.01688385009766,13408.013671875
104.94725799560547,13399.810546875
104.90677642822266,13391.82421875
104.79707336425781,13383.802734375
104.80030822753906,13375.6162109375
104.75223541259766,13367.4609375
104.64247131347656,13359.400390625
104.565185546875,13351.103515625
104.5303726196289,13342.955078125
104.45417785644531,13335.0576171875
104.44158935546875,13327.0732421875
104.30060577392578,13319.123046875
104.2453842163086,13310.984375
104.23011016845703,13302.8056640625
104.12406158447266,13295.0849609375
104.0790023803711,13287.4853515625
104.07350158691406,13279.564453125
